#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2557567	253260	2475	128962	108757	-	-	RICTOR	MTOR	AVO3|PIA|hAVO3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Zeng M (2014)	PUBMED:25273559	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2564212	25962	2475	117452	108757	MSTP054	-	KIAA1429	MTOR	fSAP121	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-RNA	physical	Yue Y (2018)	PUBMED:29507755	9606	9606	High Throughput	-	-	The RNA of the 'hit' genes was identified in an RIP-seq (RNA immunoprecipitation sequencing) experiment using the 'bait' protein, VIRMA.	-	BIOGRID	Q69YN4	-	NP_056311|NP_892121	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2572285	2475	3920	108757	110114	-	-	MTOR	LAMP2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	CD107b|LAMP-2|LAMPB|LGP110	Co-localization	physical	Peng M (2017)	PUBMED:28199315	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P13473	-	NP_001116078|NP_002285|NP_054701	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2592705	57521	2475	121582	108757	-	-	RPTOR	MTOR	KOG1|Mip1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Stretton C (2015)	PUBMED:26348909	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N122	Q6DKI0	NP_065812|NP_001156506	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2596690	2475	253260	108757	128962	-	-	MTOR	RICTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AVO3|PIA|hAVO3	Affinity Capture-Western	physical	Holmes B (2018)	PUBMED:29059166	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6R327	-	NP_689969|NP_001272368|NP_001272369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2596691	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Holmes B (2018)	PUBMED:29059166	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2598595	2280	2475	108570	108757	RP11-314N13.2	-	FKBP1A	MTOR	FKBP-12|FKBP-1A|FKBP1|FKBP12|PKC12|PKCI2|PPIASE	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	FRET	physical	Trepte P (2018)	PUBMED:29997244	9606	9606	Low Throughput	-	-	BRET	-	BIOGRID	P62942	Q0VDC6|A0A087WTS4	NP_463460|NP_000792|NP_001186715	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2598596	2475	2280	108757	108570	-	RP11-314N13.2	MTOR	FKBP1A	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	FKBP-12|FKBP-1A|FKBP1|FKBP12|PKC12|PKCI2|PPIASE	Affinity Capture-Luminescence	physical	Trepte P (2018)	PUBMED:29997244	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P62942	Q0VDC6|A0A087WTS4	NP_463460|NP_000792|NP_001186715	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2600606	26100	2475	117550	108757	CGI-50	-	WIPI2	MTOR	ATG18B|Atg21|WIPI-2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Reconstituted Complex	physical	Wan W (2018)	PUBMED:30340022	9606	9606	Low Throughput	-	-	assayed using GST (glutathione S-transferase) pull-down experiments in which mLST8 was also present	-	BIOGRID	Q9Y4P8	A0A024R823	NP_001265228|NP_057087|NP_001028691|NP_001028690|NP_001028692|NP_056425	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2600607	2475	26100	108757	117550	-	CGI-50	MTOR	WIPI2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	ATG18B|Atg21|WIPI-2	Biochemical Activity	physical	Wan W (2018)	PUBMED:30340022	9606	9606	Low Throughput	-	Phosphorylation	in vitro phosphorylation of WIPI2 by mTOR in the presence of Raptor and mLST8	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9Y4P8	A0A024R823	NP_001265228|NP_057087|NP_001028691|NP_001028690|NP_001028692|NP_056425	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2619194	84243	2475	123972	108757	RP1-50O24.3	-	ZDHHC18	MTOR	DHHC-18|DHHC18	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Chen X (2019)	PUBMED:30658672	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9NUE0	-	NP_115659	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2619225	254887	2475	129056	108757	-	-	ZDHHC23	MTOR	NIDD	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Chen X (2019)	PUBMED:30658672	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q8IYP9	-	NP_775841|NP_001307396|NP_001307395|NP_001350881|NP_001307397	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2619573	3845	2475	110043	108757	-	-	KRAS	MTOR	C-K-RAS|CFC2|K-RAS2A|K-RAS2B|K-RAS4A|K-RAS4B|KI-RAS|KRAS1|KRAS2|NS|NS3|RASK2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Synthetic Lethality	genetic	Martin TD (2017)	PUBMED:28700943	9606	9606	High Throughput	-	-	CRISPR screen analysis showed synthetic lethality with K-Ras mutant in DLD1 cells.|Gene loss results in the selective reduction of K-Ras mutant cell growth.|Synthetic lethality score &gt; 1.0.	-	BIOGRID	P01116	A0A024RAV5|I1SRC5|L7RSL8	NP_001356716|NP_203524|NP_001356715|NP_004976	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2622115	8408	2475	113996	108757	-	-	ULK1	MTOR	ATG1|ATG1A|UNC51|Unc51.1|hATG1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Mukhopadhyay R (2018)	PUBMED:29321306	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O75385	-	NP_003556	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634402	8036	2475	113729	108757	RP11-348N5.2	-	SHOC2	MTOR	SIAA0862|SOC2|SUR8	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Xie CM (2019)	PUBMED:30865892	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UQ13	-	NP_031399|NP_001311266|NP_001311265|NP_001255968	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634404	57521	2475	121582	108757	-	-	RPTOR	MTOR	KOG1|Mip1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Xie CM (2019)	PUBMED:30865892	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N122	Q6DKI0	NP_065812|NP_001156506	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634406	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Xie CM (2019)	PUBMED:30865892	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634407	2475	253260	108757	128962	-	-	MTOR	RICTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AVO3|PIA|hAVO3	Affinity Capture-Western	physical	Xie CM (2019)	PUBMED:30865892	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6R327	-	NP_689969|NP_001272368|NP_001272369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634408	2475	8036	108757	113729	-	RP11-348N5.2	MTOR	SHOC2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	SIAA0862|SOC2|SUR8	Affinity Capture-Western	physical	Xie CM (2019)	PUBMED:30865892	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9UQ13	-	NP_031399|NP_001311266|NP_001311265|NP_001255968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2635491	972	2475	107410	108757	-	-	CD74	MTOR	DHLAG|HLADG|II|Ia-GAMMA	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Hubel P (2019)	PUBMED:30833792	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04233	-	NP_001020330|NP_001020329|NP_004346	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2636479	5031	2475	111070	108757	PP2891	-	P2RY6	MTOR	P2Y6	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Hubel P (2019)	PUBMED:30833792	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q15077	A0A024R5I9	NP_789768|NP_789767|NP_789766|NP_001264136|NP_001264137|NP_001264134|NP_001264135|NP_001264133	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2637327	10673	2475	115915	108757	RP11-153I24.1	-	TNFSF13B	MTOR	BAFF|BLYS|CD257|DTL|TALL-1|TALL1|THANK|TNFSF20|ZTNF4	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Hubel P (2019)	PUBMED:30833792	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9Y275	-	NP_001139117|NP_006564	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2637539	81622	2475	123557	108757	-	-	UNC93B1	MTOR	IIAE1|UNC93|UNC93B|Unc-93B1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Hubel P (2019)	PUBMED:30833792	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9H1C4	-	NP_112192	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2639809	29110	2475	118878	108757	-	-	TBK1	MTOR	NAK|T2K	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Cooper JM (2017)	PUBMED:28716898	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UHD2	-	NP_037386	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2639820	58528	2475	121848	108757	-	-	RRAGD	MTOR	RAGD|bA11D8.2.1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Cooper JM (2017)	PUBMED:28716898	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NQL2	-	NP_067067	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2639821	64121	2475	122074	108757	-	-	RRAGC	MTOR	GTR2|RAGC|TIB929	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Cooper JM (2017)	PUBMED:28716898	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9HB90	B4DQ03|B4DQG4	NP_071440|NP_001258780	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2642821	55	2475	106571	108757	-	-	ACPP	MTOR	5-NT|ACP-3|ACP3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Kumar P (2017)	PUBMED:28675297	9606	9606	High Throughput	-	-	-	-	BIOGRID	P15309	-	NP_001090|NP_001127666|NP_001278966	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2649223	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Jung CH (2011)	PUBMED:21795849	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2649225	57521	2475	121582	108757	-	-	RPTOR	MTOR	KOG1|Mip1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Jung CH (2011)	PUBMED:21795849	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N122	Q6DKI0	NP_065812|NP_001156506	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2649228	2475	1978	108757	108293	-	-	MTOR	EIF4EBP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	4E-BP1|4EBP1|BP-1|PHAS-I	Affinity Capture-Western	physical	Jung CH (2011)	PUBMED:21795849	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q13541	-	NP_004086	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2649229	253260	2475	128962	108757	-	-	RICTOR	MTOR	AVO3|PIA|hAVO3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Jung CH (2011)	PUBMED:21795849	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2654037	330	2475	106827	108757	-	-	BIRC3	MTOR	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Lee SH (2019)	PUBMED:30948266	9606	9606	High Throughput	-	-	assayed using SILAC IP (stable isotope labeling by amino acids in cell culture-based quantitative immunoprecipitation)	-	BIOGRID	Q13489	-	NP_892007|NP_001156	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2654513	6780	2475	112657	108757	RP3-470L14.2	-	STAU1	MTOR	PPP1R150|STAU	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Lee SH (2019)	PUBMED:30948266	9606	9606	High Throughput	-	-	-	-	BIOGRID	O95793	B3KRE0|Q6PJX3	NP_059347|NP_059346|NP_001306063|NP_059348|NP_001309858|NP_001032405|NP_001306064|NP_001309862|NP_001309859|NP_004593|NP_001309857|NP_001309856|NP_001309860|NP_001309861	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2654939	55716	2475	120838	108757	UNQ458/PRO783	-	LMBR1L	MTOR	LIMR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Choi JH (2019)	PUBMED:31073040	9606	9606	High Throughput	-	-	hits are proteins detected in an immunoprecipitation (IP) with the bait protein but not in an IP of the vector only|hits are proteins detected only in immunoprecipitation (IP) of the bait protein but not in a vector control IP	-	BIOGRID	Q6UX01	A0A024R0Y9|A0A024R0Z6	NP_060583|NP_001287680|NP_001287679	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2655638	10857	2475	116068	108757	-	-	PGRMC1	MTOR	HPR6.6|MPR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Sabbir MG (2019)	PUBMED:31067491	9606	9606	High Throughput	-	-	-	-	BIOGRID	O00264	Q6IB11	NP_006658|NP_001269550	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659631	3772576	2475	534173	108757	Dmel_CG4460	-	Hsp22	MTOR	22|CG32041|CG4460|DmHsp22|DmelCG4460|EP(3)3247|anon-WO0118547.50|anon-WO0140519.138|small hsp locus 67B	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Dabbaghizadeh A (2018)	PUBMED:29509794	7227	9606	High Throughput	-	-	-	-	BIOGRID	P02515	-	NP_001027115|NP_001027114	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Drosophila melanogaster	Homo sapiens
2660718	2475	4591	108757	110678	-	-	MTOR	TRIM37	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	MUL|POB1|TEF3	Affinity Capture-Western	physical	Wang W (2018)	PUBMED:29940807	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O94972	A8K8U4|A8K0V9|F8WEE6	NP_001005207|NP_056109|NP_001307918|NP_001307919|NP_001340012|NP_001340014|NP_001340015|NP_001340013|NP_001340011|NP_001307916|NP_001307917	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2660720	3920	2475	110114	108757	-	-	LAMP2	MTOR	CD107b|LAMP-2|LAMPB|LGP110	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Co-localization	physical	Wang W (2018)	PUBMED:29940807	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P13473	-	NP_001116078|NP_002285|NP_054701	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2690028	10155	2475	115457	108757	-	-	TRIM28	MTOR	KAP1|PPP1R157|RNF96|TF1B|TIF1B	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Jang SM (2018)	PUBMED:29955894	9606	9606	High Throughput	-	-	hit proteins identified by MS (mass spectrometry) in KAP1 IP (immunoprecipitation), with T test p values < 0.01	-	BIOGRID	Q13263	-	NP_005753	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2746358	51741	2475	119707	108757	-	-	WWOX	MTOR	D16S432E|FOR|FRA16D|HHCMA56|PRO0128|SCAR12|SDR41C1|WOX1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Tsai CW (2013)	PUBMED:24008736	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NZC7	-	NP_057457|NP_570859|NP_001278926|NP_570607	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2748472	57664	2475	121697	108757	-	-	PLEKHA4	MTOR	PEPP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Shami Shah A (2019)	PUBMED:31091453	9606	9606	High Throughput	-	-	assayed using SILAC IP (stable isotope labeling by amino acids in cell culture-based quantitative immunoprecipitation)|only hits identified in both pull-downs have been included	-	BIOGRID	Q9H4M7	-	NP_001154826|NP_065955	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2766058	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Liu L (2008)	PUBMED:18504440	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2766059	2475	253260	108757	128962	-	-	MTOR	RICTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AVO3|PIA|hAVO3	Affinity Capture-Western	physical	Liu L (2008)	PUBMED:18504440	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6R327	-	NP_689969|NP_001272368|NP_001272369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2766060	2475	64223	108757	122113	-	-	MTOR	MLST8	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	GBL|GbetaL|LST8|POP3|WAT1	Affinity Capture-Western	physical	Liu L (2008)	PUBMED:18504440	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9BVC4	-	NP_071767|NP_001186102|NP_001186104|NP_001186103	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2766603	253260	2475	128962	108757	-	-	RICTOR	MTOR	AVO3|PIA|hAVO3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Xu W (2019)	PUBMED:31665642	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2766607	4162	2475	110332	108757	-	-	MCAM	MTOR	CD146|MUC18	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Xu W (2019)	PUBMED:31665642	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P43121	A0A024R3I5	NP_006491	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2821932	79782	2475	122882	108757	UNQ9367/PRO34156	-	LRRC31	MTOR	HEL-S-293	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Chen Y (2020)	PUBMED:33005030	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q6UY01	-	NP_079003|NP_001264057|NP_001264056	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2874744	9564	2475	114934	108757	hCG_1980470	-	BCAR1	MTOR	CAS|CAS1|CASS1|CRKAS|P130Cas	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Mao CG (2020)	PUBMED:33001583	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56945	B2RBL9|B3KWE2	NP_001164188|NP_001164189|NP_001164191|NP_001164190|NP_001164192|NP_001164186|NP_001164187|NP_001164185|NP_055382	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2875979	1489674	2475	4383920	108757	SARS-CoV-7a	-	ORF7a	MTOR	7a|ns7a|U122|X4|SARS-CoV sars7a|ORF7a|SARS-CoV ORF7a|U122|X4|NS7A_CVHSA|PRO_0000037435	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	694009	9606	High Throughput	0.93235	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	P59635	-	NP_828857	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
2876127	14254602	2475	4383886	108757	G128_gp01ab_nsp1	-	nsp1ab	MTOR	ORF1ab|nsp1|rep|1AB|MERS-CoV nsp1|orf1ab-nsp1|orf1ab-nsp1ab|nsp1ab|R1AB_CVEMC|PRO_0000422439	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Gordon DE (2020)	PUBMED:33060197	1335626	9606	High Throughput	0.94974	-	High confidence interactions were identified using a two step filtering process with the final criteria including a MiST score >= 0.6, SAINTexpress BFDR =< 0.05 and average spectral counts >= 2. The MiST score is provided in the score column.	-	BIOGRID	K9N7C7	-	YP_009047213	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
2892667	51366	2475	119501	108757	-	-	UBR5	MTOR	DD5|EDD|EDD1|HYD	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Saurabh K (2020)	PUBMED:32867711	9606	9606	High Throughput	-	-	-	-	BIOGRID	O95071	E7EMW7	NP_056986|NP_001269802	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2892673	51366	2475	119501	108757	-	-	UBR5	MTOR	DD5|EDD|EDD1|HYD	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Saurabh K (2020)	PUBMED:32867711	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O95071	E7EMW7	NP_056986|NP_001269802	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2893395	55658	2475	120790	108757	-	-	RNF126	MTOR	-	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Reconstituted Complex	physical	Kim SY (2020)	PUBMED:32131492	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9BV68	K7EIY6|A8K0Q1|A0A024R206	NP_001352947|NP_919442	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2893396	2280	2475	108570	108757	RP11-314N13.2	-	FKBP1A	MTOR	FKBP-12|FKBP-1A|FKBP1|FKBP12|PKC12|PKCI2|PPIASE	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Reconstituted Complex	physical	Kim SY (2020)	PUBMED:32131492	9606	9606	High Throughput	-	-	-	-	BIOGRID	P62942	Q0VDC6|A0A087WTS4	NP_463460|NP_000792|NP_001186715	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2893397	8665	2475	114214	108757	-	-	EIF3F	MTOR	EIF3S5|eIF3-p47	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Reconstituted Complex	physical	Kim SY (2020)	PUBMED:32131492	9606	9606	High Throughput	-	-	-	-	BIOGRID	O00303	-	NP_003745	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
